"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_trtspecifics","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","nutrient_groups","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Nutrient Management",120,"2008-2","1","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","stalk nitrate",NA,NA,"NA","mg/kg","LSD","mean","0","2","NA",4190,"1","2",NA,5684,"1.0999999999999999E-2","1","broad_band","Broadcast","broadcasted fertilizer (UAN mixed with Nitamin-Nfusion)","Banded","banned fertilizer (UAN mixed with Nitamin-Nfusion)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,35.66,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"328","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","6","NA",16.7,"1","6",NA,10.6,"0.05","1","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-36.53,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"329","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","4","NA",9.8,"1","4",NA,9.1,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-7.14,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"330","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",14.7,"1","5",NA,10.9,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-25.85,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"331","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",14.7,"2","5",NA,6,"0.05","1","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-59.18,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"332","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","1","5","NA",10.9,"2","5",NA,6,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-44.95,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"333","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","6","NA",18.2,"1","6",NA,16.9,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-7.14,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"334","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","4","NA",11.1,"1","4",NA,5.7,"0.05","1","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-48.65,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"335","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",12.9,"1","5",NA,7.3,"0.05","1","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-43.41,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"336","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",12.9,"2","5",NA,6.6,"0.05","1","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-48.84,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"337","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","1","5","NA",7.3,"2","5",NA,6.6,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-9.59,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"338","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted nitrate concentration","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","6","NA",17.8,"1","6",NA,7.7,"0.05","ns","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-56.74,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"339","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","4","NA",72.6,"1","4",NA,41.1,"0.05","1","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-43.39,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"340","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",69,"1","5",NA,59.7,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-13.48,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"341","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",69,"2","5",NA,36.7,"0.05","1","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-46.81,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"342","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","1","5","NA",59.7,"2","5",NA,36.7,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-38.53,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"343","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","6","NA",85.5,"1","6",NA,73.9,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-13.57,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"344","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","4","NA",8.4,"1","4",NA,12.5,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,48.81,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"345","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",24.1,"1","5",NA,15.2,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-36.93,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"346","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",24.1,"2","5",NA,7.5,"0.05","1","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-68.88,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"347","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","1","5","NA",15.2,"2","5",NA,7.5,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-50.66,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"348","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","6","NA",17.4,"1","6",NA,17.4,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,0,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"349","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","4","NA",27.1,"1","4",NA,11.5,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-57.56,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"350","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",31.8,"1","5",NA,8,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-74.84,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"351","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","5","NA",31.8,"2","5",NA,10.3,"ns","0","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-67.61,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"352","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","1","5","NA",8,"2","5",NA,10.3,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,28.75,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"353","Nutrient Management",137,"2002-3","3","1","Water Quality","Nutrient Runoff","Nitrate","annual nitrate load","in drainage tiles",NA,"NA","mg N/L","Tukey","mean","0","6","NA",36.3,"1","6",NA,20.7,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-42.98,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"354","Nutrient Management",137,"2002-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","4","NA",6.8,"1","4",NA,6.6,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-2.94,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"355","Nutrient Management",137,"2002-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","5","NA",8.4,"1","5",NA,8.5,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,1.19,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"356","Nutrient Management",137,"2002-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","5","NA",8.4,"2","5",NA,8.9,"ns","0","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,5.95,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"357","Nutrient Management",137,"2002-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","1","5","NA",8.5,"2","5",NA,8.9,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,4.71,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"358","Nutrient Management",137,"2002-3","1","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","6","NA",8.6,"1","6",NA,9.4,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,9.3,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"359","Nutrient Management",137,"2002-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","4","NA",10.2,"1","4",NA,10.8,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,5.88,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"360","Nutrient Management",137,"2002-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","5","NA",13,"1","5",NA,13.4,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,3.08,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"361","Nutrient Management",137,"2002-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","5","NA",13,"2","5",NA,13.1,"ns","0","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,0.77,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"362","Nutrient Management",137,"2002-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","1","5","NA",13.4,"2","5",NA,13.1,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-2.24,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"363","Nutrient Management",137,"2002-3","2","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","6","NA",13.4,"1","6",NA,14,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,4.48,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"364","Nutrient Management",137,"2002-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","4","NA",5.6,"1","4",NA,7.2,"0.05","1","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,28.57,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"365","Nutrient Management",137,"2002-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","5","NA",8.2,"1","5",NA,9.9,"0.05","1","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,20.73,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"366","Nutrient Management",137,"2002-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","5","NA",8.2,"2","5",NA,9.9,"ns","0","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,20.73,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"367","Nutrient Management",137,"2002-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","1","5","NA",9.9,"2","5",NA,9.9,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"368","Nutrient Management",137,"2002-3","3","1","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Tukey","mean","0","6","NA",9.6,"1","6",NA,10.6,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,10.42,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"369","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","4","NA",10.8,"1","4",NA,6.2,"0.05","1","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-42.59,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"370","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","5","NA",8.2,"1","5",NA,7,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-14.63,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"371","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","5","NA",8.2,"2","5",NA,4,"ns","0","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-51.22,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"372","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","1","5","NA",7,"2","5",NA,4,"ns","0","timing_spring_V3","Preplant","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Early Season","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-42.86,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"373","Nutrient Management",137,"2002-3","1","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","6","NA",10,"1","6",NA,8,"ns","0","timing_fall_spring","Fall","fall applied anhydrous ammonia [234 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (234 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-20,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"374","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","4","NA",1,"1","4",NA,1.2,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [78 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (78 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,20,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"375","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","5","NA",2,"1","5",NA,1.1,"ns","0","timing_fall_preplant","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","spring applied (preplant) anhydrous ammonia (156 kg N/ha)","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-45,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"376","Nutrient Management",137,"2002-3","2","1","Water Quality","Nutrient Runoff","Nitrate","yield-scaled nitrate load",NA,NA,"NA","kg N/Mg","Tukey","mean","0","5","NA",2,"2","5",NA,0.6,"0.05","1","timing_fall_V3","Fall","fall applied anhydrous ammonia [156 kg N/ha] with nitrapyrin [0.56 kg ai/ha]","Spring","side dress application of anhydrous ammonia (156 kg N/ha) at maize V3-V5 stage","Application Timing","Negative","assumed societal harm",NA,NA,NA,NA,-70,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
