,review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_timeseries,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,Review,group_level1_alt,group_level2_alt,norm_interp2,norm_interp3,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
1,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community,"fungivores (Aphelenchoides) at planting, intermediate, and final growth stages",NA,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,57.2,1,NA,NA,91.7,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,60.31,Pests | Nematodes | Nematode Community ; Other Soil Properties | Biotic Factors | Nematode Community,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
1205,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,19.37107,3,NA,NA,16.94969,NA,monocrop,french bean,intercrop,french bean; irish potato,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-12.5,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1206,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,19.37107,4,NA,NA,4.732704,NA,monocrop,french bean,intercrop,french bean; baby corn; sunflower,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-75.57,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1207,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,19.37107,5,NA,NA,6.713836,NA,monocrop,french bean,intercrop,french bean; irish potato; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-65.34,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1208,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,5.283019,4,NA,NA,4.732704,NA,intercrop,french bean; sunflower,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-10.42,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1209,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,5.283019,5,NA,NA,6.713836,NA,intercrop,french bean; sunflower,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,27.08,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1210,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,2,NA,NA,3.191824,4,NA,NA,4.732704,NA,intercrop,french bean; baby corn,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,48.28,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1211,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,3,NA,NA,16.94969,5,NA,NA,6.713836,NA,intercrop,french bean; irish potato,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-60.39,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1212,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,23.55346,1,NA,NA,24.98428,NA,monocrop,french bean,intercrop,french bean; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,6.07,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1213,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,23.55346,2,NA,NA,24.43396,NA,monocrop,french bean,intercrop,french bean; baby corn,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,3.74,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1214,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,23.55346,3,NA,NA,19.48113,NA,monocrop,french bean,intercrop,french bean; irish potato,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-17.29,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1215,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,23.55346,4,NA,NA,29.49686,NA,monocrop,french bean,intercrop,french bean; baby corn; sunflower,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,25.23,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1216,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,23.55346,5,NA,NA,18.05031,NA,monocrop,french bean,intercrop,french bean; irish potato; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-23.36,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1217,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,24.98428,4,NA,NA,29.49686,NA,intercrop,french bean; sunflower,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,18.06,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1218,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,24.98428,5,NA,NA,18.05031,NA,intercrop,french bean; sunflower,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-27.75,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1219,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,2,NA,NA,24.43396,4,NA,NA,29.49686,NA,intercrop,french bean; baby corn,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,20.72,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1220,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, long rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,3,NA,NA,19.48113,5,NA,NA,18.05031,NA,intercrop,french bean; irish potato,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-7.34,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1221,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,3.840125,1,NA,NA,4.278997,NA,monocrop,french bean,intercrop,french bean; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,11.43,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1222,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,3.840125,2,NA,NA,3.0721,NA,monocrop,french bean,intercrop,french bean; baby corn,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-20,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1223,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,3.840125,3,NA,NA,3.840125,NA,monocrop,french bean,intercrop,french bean; irish potato,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,0,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1224,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,3.840125,4,NA,NA,8.996865,NA,monocrop,french bean,intercrop,french bean; baby corn; sunflower,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,134.29,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1225,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,3.840125,5,NA,NA,0.438871,NA,monocrop,french bean,intercrop,french bean; irish potato; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-88.57,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1226,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,4.278997,4,NA,NA,8.996865,NA,intercrop,french bean; sunflower,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,110.26,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1227,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,4.278997,5,NA,NA,0.438871,NA,intercrop,french bean; sunflower,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-89.74,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1228,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,2,NA,NA,3.0721,4,NA,NA,8.996865,NA,intercrop,french bean; baby corn,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,192.86,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1229,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at one week before flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,3,NA,NA,3.840125,5,NA,NA,0.438871,NA,intercrop,french bean; irish potato,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-88.57,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1230,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,15.03135,1,NA,NA,11.63009,NA,monocrop,french bean,intercrop,french bean; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-22.63,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1231,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,15.03135,2,NA,NA,5.595611,NA,monocrop,french bean,intercrop,french bean; baby corn,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-62.77,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1232,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,15.03135,3,NA,NA,9.76489,NA,monocrop,french bean,intercrop,french bean; irish potato,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-35.04,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1233,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,15.03135,4,NA,NA,7.021944,NA,monocrop,french bean,intercrop,french bean; baby corn; sunflower,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-53.28,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1234,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,0,NA,NA,15.03135,5,NA,NA,14.70219,NA,monocrop,french bean,intercrop,french bean; irish potato; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-2.19,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1235,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,11.63009,4,NA,NA,7.021944,NA,intercrop,french bean; sunflower,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-39.62,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1236,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,1,NA,NA,11.63009,5,NA,NA,14.70219,NA,intercrop,french bean; sunflower,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,26.42,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1237,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,2,NA,NA,5.595611,4,NA,NA,7.021944,NA,intercrop,french bean; baby corn,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,25.49,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1238,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of megalurothrips sjostedti captured per plant (all species) at flowering, short rains",No,NA,NA,# Megaslurothrips sjoestedti/plant,ANOVA,mean,3,NA,NA,9.76489,5,NA,NA,14.70219,NA,intercrop,french bean; irish potato,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,50.56,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1239,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,13.66667,1,NA,NA,14.83333,NA,monocrop,french bean,intercrop,french bean; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,8.54,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1240,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,13.66667,2,NA,NA,16.83333,NA,monocrop,french bean,intercrop,french bean; baby corn,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,23.17,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1241,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,13.66667,3,NA,NA,30.5,NA,monocrop,french bean,intercrop,french bean; irish potato,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,123.17,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1242,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,13.66667,4,NA,NA,13,NA,monocrop,french bean,intercrop,french bean; baby corn; sunflower,Two Species,Legume & Non-Legume,Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-4.88,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1243,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,0,NA,NA,13.66667,5,NA,NA,18.66667,NA,monocrop,french bean,intercrop,french bean; irish potato; sunflower,Two Species,Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,36.59,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1244,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,1,NA,NA,14.83333,4,NA,NA,13,NA,intercrop,french bean; sunflower,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-12.36,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1245,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,1,NA,NA,14.83333,5,NA,NA,18.66667,NA,intercrop,french bean; sunflower,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,25.84,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1246,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,2,NA,NA,16.83333,4,NA,NA,13,NA,intercrop,french bean; baby corn,intercrop,french bean; baby corn; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables; Cereals,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-22.77,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
1247,Continuous Cover,4021,2009-1,1,1,Pests,Invertebrate Pests,Thrips,"mean # of Frankliniella schultzei captured per plant (all species) at one week before flowering, long rains",No,NA,NA,# Frankliniella schultzei/plant,ANOVA,mean,3,NA,NA,30.5,5,NA,NA,18.66667,NA,intercrop,french bean; irish potato,intercrop,french bean; irish potato; sunflower,Three or More Species,"Legume, Non-Legume & Non-Legume",Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Negative,assumed societal harm,NA,NA,-38.8,Pests | Invertebrate Pests | Thrips ; NA | NA | Thrips,Negative | assumed societal harm ; NA | NA
