"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Tillage",6000,"2017-2","1",1,"Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",3.93,1,"NA","NA",5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"1023","Tillage",6009,"2003-10","10",1,"Soil Nutrients","Nitrogen","C To N Ratio","carbon to nitrogen ration of soil, no surface residues added","No","15-30 cm","0-30 cm","C to N","Tukey","mean",0,"2","NA",11,1,"2","NA",10.5,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-4.55,"Soil Nutrients | Nitrogen | C To N Ratio","Dependent on other factors | dependent on other factors"
"1024","Tillage",6009,"2003-10","10",1,"Soil Nutrients","Nitrogen","C To N Ratio","carbon to nitrogen ration of soil, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","C to N","Tukey","mean",0,"3","NA",11.2,1,"3","NA",11,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-1.79,"Soil Nutrients | Nitrogen | C To N Ratio","Dependent on other factors | dependent on other factors"
"1025","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","pH","soil pH, no surface residues added","No","0-15 cm","0-30 cm","pH","Tukey","mean",0,"2","NA",4.93,1,"2","NA",4.71,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-4.46,"Other Soil Properties | Chemical Properties | pH","Dependent on other factors | dependent on other factors"
"1026","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","pH","soil pH, 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","pH","Tukey","mean",0,"3","NA",4.92,1,"3","NA",4.77,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-3.05,"Other Soil Properties | Chemical Properties | pH","Dependent on other factors | dependent on other factors"
"1027","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","pH","soil pH, no surface residues added","No","15-30 cm","0-30 cm","pH","Tukey","mean",0,"2","NA",5.09,1,"2","NA",5.16,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.38,"Other Soil Properties | Chemical Properties | pH","Dependent on other factors | dependent on other factors"
"1028","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","pH","soil pH, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","pH","Tukey","mean",0,"3","NA",5.27,1,"3","NA",5,"0.05","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-5.12,"Other Soil Properties | Chemical Properties | pH","Dependent on other factors | dependent on other factors"
"1029","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), no surface residues added","No","0-15 cm","0-30 cm","mg/kg","Tukey","mean",0,"2","NA",370,1,"2","NA",371,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0.27,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1030","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","mg/kg","Tukey","mean",0,"3","NA",361,1,"3","NA",387,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",7.2,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1031","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), no surface residues added","No","15-30 cm","0-30 cm","mg/kg","Tukey","mean",0,"2","NA",306,1,"2","NA",284,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",-7.19,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1032","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","mg/kg","Tukey","mean",0,"3","NA",286,1,"3","NA",348,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",21.68,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1033","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), no surface residues added","No","0-15 cm","0-30 cm","% of SOC","Tukey","mean",0,"2","NA",2.04,1,"2","NA",2.06,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0.02,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1034","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","% of SOC","Tukey","mean",0,"3","NA",1.88,1,"3","NA",1.85,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",-0.03,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1035","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), no surface residues added","No","15-30 cm","0-30 cm","% of SOC","Tukey","mean",0,"2","NA",1.69,1,"2","NA",1.77,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0.08,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1036","Tillage",6009,"2003-10","10",1,"Climate Mitigation","Carbon Storage","Soil Organic Carbon","soil permanganate-oxidizable carbon (POXC), 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","% of SOC","Tukey","mean",0,"3","NA",1.59,1,"3","NA",1.96,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0.37,"Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"1037","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-glucosidase (GLU), no surface residues added","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.53,1,"2","NA",0.45,".003 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-15.09,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1038","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-glucosidase (GLU), 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.51,1,"3","NA",0.43,".003 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-15.69,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1039","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-glucosidase (GLU), no surface residues added","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.3,1,"2","NA",0.21,".051 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-30,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1040","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-glucosidase (GLU), 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.23,1,"3","NA",0.2,".051 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-13.04,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1041","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-galactosidase (GAL), no surface residues added","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.37,1,"2","NA",0.28,"0.005 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-24.32,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1042","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-galactosidase (GAL), 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.33,1,"3","NA",0.32,"0.005 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-3.03,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1043","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-galactosidase (GAL), no surface residues added","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.18,1,"2","NA",0.13,"0.040 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-27.78,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1044","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, B-galactosidase (GAL), 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.12,1,"3","NA",0.12,"0.040 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",0,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1045","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, glucosaminidase (GLM), no surface residues added","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.29,1,"2","NA",0.18,"0.019 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-37.93,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1046","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, glucosaminidase (GLM)), 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.22,1,"3","NA",0.26,"0.019 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",18.18,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1047","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, glucosaminidase (GLM), no surface residues added","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.175,1,"2","NA",0.1,"0.017 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-42.86,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1048","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, glucosaminidase (GLM)), 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.108,1,"3","NA",0.099,"0.017 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-8.33,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1049","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, cellobiohydrolase (CEL), no surface residues added","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.08,1,"2","NA",0.07,"0.045(tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-12.5,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1050","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, cellobiohydrolase (CEL), 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.08,1,"3","NA",0.04,"0.045(tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-50,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1051","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, cellobiohydrolase (CEL), no surface residues added","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"2","NA",0.027,1,"2","NA",0.016,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",-40.74,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1052","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Biotic Factors","Enzyme Activity","soil enzyme activity, cellobiohydrolase (CEL), 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","micromol pNP/g/h","Tukey","median",0,"3","NA",0.036,1,"3","NA",0.037,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit",NA,"NA","NA","NA",2.78,"Other Soil Properties | Biotic Factors | Enzyme Activity","Dependent on other factors | assumed societal benefit"
"1053","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, phenol, alcohol O-H, amide N-H, no surface residues added","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (phenol, alcohol O-H, amide N-H)","Tukey","mean",0,"2","NA",16.9,1,"2","NA",17,"0.046 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0.59,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1054","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, phenol, alcohol O-H, amide N-H, 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (phenol, alcohol O-H, amide N-H)","Tukey","mean",0,"3","NA",17.1,1,"3","NA",16.7,"0.046 (tillage*residue)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",-2.34,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1055","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, phenol, alcohol O-H, amide N-H, no surface residues added","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (phenol, alcohol O-H, amide N-H)","Tukey","mean",0,"2","NA",17.4,1,"2","NA",17.1,".013 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",-1.72,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1056","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, phenol, alcohol O-H, amide N-H, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (phenol, alcohol O-H, amide N-H)","Tukey","mean",0,"3","NA",17.5,1,"3","NA",16.9,".013 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",-3.43,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1057","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, stretch, no surface residues added","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, stretch)","Tukey","mean",0,"2","NA",12.5,1,"2","NA",12.9,".035 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",3.2,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
